"cod_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"equipamento";"qtd_atendimento";"qtd_ordemservico";"cod_cidade";"contrato"
365971;87;109.9;3583;3.0;"";4;1;805;14
365972;4;144.9;3565;7.0;"";13;0;1021;11
365973;4;144.9;3565;3.0;"{""interface"":""gpon-onu_1\/4\/3:38"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""6024m""}";8;3;1122;11
365974;4;109.9;3566;3.0;"{""onu_type"":""unKnown""}";17;1;1047;95
365975;5;109.9;3583;3.0;"";4;1;805;11
365976;6;109.9;3566;3.0;"";2;1;1015;11
365978;14;144.9;3565;3.0;"";3;1;953;11
365979;7;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";23;2;805;9
365982;81;144.9;3565;3.0;"";9;3;890;11
365983;5;109.9;3583;3.0;"";8;2;805;11
365990;7;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";5;1;1009;11
366001;4;144.9;3565;3.0;"{""rx_signal"":""-20.6"",""tx_signal"":""-21.3"",""model"":""110Gb"",""distance"":""1.5265""}";5;1;915;11
366007;11;109.9;3566;3.0;"{""onu_type"":""unKnown""}";33;2;1047;11
366008;10;109.9;3566;3.0;"{""onu_type"":""AN5506-SFU""}";22;2;1122;14
366013;4;109.9;3566;3.0;"{""onu_type"":""AN5506-SFU""}";4;1;1122;11
366015;7;209.9;3581;3.0;"";3;2;805;11
366019;7;109.9;3583;3.0;"";4;1;805;11
366035;10;109.9;3566;3.0;"{""onu_type"":""HG6145E""}";2;1;1028;11
366037;6;109.9;3566;3.0;"";4;2;5645;11
366044;10;109.9;4077;3.0;"";11;1;2293;14
366054;9;144.9;4062;3.0;"";37;2;2293;9
366055;4;109.9;3566;3.0;"";5;2;915;11
366057;4;119.0;4061;3.0;"";1;1;915;9
366058;5;144.9;3565;3.0;"";10;3;1093;11
366063;6;109.9;3583;3.0;"";5;1;805;11
366075;14;144.9;3565;3.0;"";9;1;890;11
366079;4;109.9;3583;3.0;"{""temperature"":""45.31"",""voltage"":""3.19"",""rx_signal"":""-19.95"",""tx_signal"":""-23.87"",""model"":""5506-01-A1""}";10;1;805;14
366088;7;109.9;3566;6.0;"{""onu_type"":""5506-SFU""}";10;1;1047;9
366095;4;109.9;3566;3.0;"";5;1;5645;11
366101;88;109.9;4077;3.0;"";9;2;2293;11
366112;4;144.9;3565;3.0;"";1;1;1005;11
366117;7;269.9;4141;6.0;"";6;1;805;11
366119;11;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";23;2;1047;9
366126;14;0.0;4104;3.0;"";9;8;906;11
366127;4;109.9;3583;3.0;"";2;1;805;11
366133;7;144.9;3580;3.0;"";3;1;805;11
366134;83;179.9;3569;3.0;"{""onu_type"":""unKnown""}";6;1;1047;11
366136;11;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";11;2;1047;9
366142;5;144.9;3565;3.0;"";5;1;1122;11
366149;96;144.9;3580;3.0;"";7;2;805;14
366151;7;109.9;3583;3.0;"";12;1;805;14
366154;6;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";6;2;1009;11
366159;4;179.9;3582;6.0;"";6;0;805;11
366161;9;209.9;3570;3.0;"{""onu_type"":""5506-04-FAT""}";5;2;1009;11
366165;5;144.9;3565;6.0;"";4;1;890;11
366167;14;144.9;3580;3.0;"{""interface"":""gpon-onu_1\/1\/4:52"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1586m""}";3;2;805;11
366168;4;179.9;3582;3.0;"";10;2;805;9
366170;6;144.9;3580;3.0;"{""onu_type"":""5506-SFU""}";22;2;805;95
366174;7;109.9;3566;7.0;"[]";3;0;947;11
366176;4;109.9;3566;7.0;"{""onu_type"":""HG260""}";19;0;1047;95
366180;4;144.9;3580;3.0;"";8;1;805;11
366181;7;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";5;1;805;11
366182;4;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";1;1;1077;11
366183;10;179.9;3569;3.0;"";16;1;890;14
366184;4;209.9;3570;3.0;"{""onu_type"":""5506-01-A1""}";36;4;1009;11
366185;9;109.9;3566;3.0;"{""interface"":""gpon-onu_1\/5\/9:31"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""2377m"",""ont_rx_power"":-20.788,""rx_signal"":-17.258}";3;2;890;11
366186;9;144.9;3580;3.0;"{""model"":""AN5506-01-A1""}";25;1;805;95
366187;7;109.9;3566;3.0;"[]";20;2;953;9
366188;4;109.9;3566;3.0;"";3;1;1122;11
366189;4;144.9;3565;3.0;"";6;2;1104;11
366190;7;144.9;3565;3.0;"";3;1;990;9
366193;7;109.9;3566;3.0;"";2;1;890;11
366196;4;109.9;3566;3.0;"";2;1;1122;11
366198;4;144.9;3580;3.0;"";23;2;805;9
366199;4;109.9;3566;3.0;"";3;1;1104;11
366202;4;109.9;3566;3.0;"";14;2;1122;14
366214;4;139.9;4303;3.0;"";8;1;1074;14
366216;7;144.9;3580;3.0;"{""onu_type"":""5506-SFU""}";12;1;805;11
366218;97;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";1;1;1009;11
366222;11;144.9;3565;3.0;"";2;1;890;11
366223;7;109.9;3583;3.0;"";25;2;805;9
366226;6;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";1;1;1009;11
366228;5;109.9;3566;3.0;"";6;1;890;11
366230;6;144.9;3565;5.0;"";11;0;5645;11
366234;4;144.9;3580;3.0;"";7;1;805;11
366235;9;109.9;3583;7.0;"";3;0;805;11
366236;7;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";6;1;805;11
366237;4;144.9;3580;6.0;"";4;1;805;11
366239;6;69.9;4120;3.0;"";2;1;901;11
366241;4;144.9;3565;3.0;"";18;1;1093;95
366243;7;144.9;3580;3.0;"";10;1;805;11
366246;6;109.9;3566;7.0;"{""onu_type"":""5506-SFU""}";10;1;947;11
366247;7;179.9;3569;3.0;"";12;1;890;9
366251;4;109.9;3566;3.0;"";4;1;890;11
366252;4;179.9;3569;7.0;"{""interface"":""gpon-onu_1\/2\/7:46"",""onu_type"":""ZTE-F680\r"",""state"":""working"",""distance"":""4210m"",""ont_rx_power"":-26.249,""rx_signal"":-22.07}";7;1;890;11
366257;4;144.9;3565;3.0;"[]";21;3;890;14
366261;4;144.9;3565;3.0;"";16;2;890;9
366262;81;144.9;3565;3.0;"";29;4;1052;11
366264;7;144.9;3580;3.0;"{""onu_type"":""5506-SFU""}";8;1;805;11
366267;14;144.9;3580;3.0;"";21;2;805;9
366270;6;109.9;3566;3.0;"";21;2;890;9
366272;4;179.0;4105;3.0;"{""interface"":""gpon-onu_1\/1\/9:40"",""onu_type"":""BRIGDE\r"",""state"":""working"",""distance"":""2610m""}";10;2;805;11
366273;10;109.9;3566;8.0;"";15;1;1093;11
366274;6;109.9;3566;3.0;"";23;1;890;14
366278;4;144.9;3580;3.0;"";14;1;805;14
366282;4;144.9;3565;3.0;"[]";13;1;1122;95
366283;6;144.9;3565;3.0;"";9;1;1005;11
366284;5;144.9;3565;3.0;"{""interface"":""gpon-onu_1\/17\/3:60"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2852m"",""ont_rx_power"":-24.317,""rx_signal"":-18.894}";13;4;890;11
366285;6;144.9;3565;3.0;"";6;2;890;11
366289;11;144.9;3565;3.0;"";28;6;890;11
366292;6;109.9;3566;5.0;"";18;0;915;11
366293;5;109.9;3566;3.0;"[]";1;1;890;11
366294;11;144.9;3565;3.0;"";20;1;890;14
366296;14;0.0;3566;3.0;"";2;1;890;11
366298;5;109.9;3566;3.0;"";19;1;890;95
366299;6;109.9;3566;3.0;"";3;1;1122;11
366300;5;209.9;3570;3.0;"{""onu_type"":""AN5506-SFU""}";8;3;1122;11
366301;4;144.9;3565;8.0;"";13;1;890;11
366302;80;144.9;3565;3.0;"{""interface"":""gpon-onu_1\/4\/9:52"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""3272m"",""ont_rx_power"":-27.204,""rx_signal"":-22.442}";1;1;890;11
366303;4;144.9;3565;3.0;"";14;4;1122;11
366307;5;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";2;1;1009;11
366308;11;179.9;3582;3.0;"";10;2;805;11
366309;92;144.9;3580;8.0;"";8;3;805;11
366311;7;109.9;3566;7.0;"{""onu_type"":""HG260""}";13;0;1047;14
366312;11;144.9;3565;3.0;"";23;2;890;9
366314;14;109.9;3566;3.0;"";7;2;890;11
366315;85;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";4;2;1009;11
366317;7;109.9;3566;3.0;"";11;2;1122;11
366318;7;144.9;3580;3.0;"";24;2;805;95
366329;6;144.9;3565;3.0;"";7;3;890;9
366333;7;109.9;3566;3.0;"";4;1;890;11
366334;7;209.9;3581;3.0;"{""onu_type"":""5506-04-FAT""}";4;1;805;11
366335;4;109.9;3566;3.0;"";2;1;1058;11
366336;11;144.9;3565;3.0;"";19;5;890;11
366338;4;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";4;1;1009;11
366342;4;109.9;3583;3.0;"";4;1;805;11
366344;9;144.9;3565;3.0;"";9;1;1104;11
366345;4;219.9;4139;8.0;"{""onu_type"":""AN5506-SFU""}";4;1;1122;11
366347;5;129.9;4141;8.0;"";0;0;805;11
366357;7;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";6;1;805;11
366361;9;109.9;3566;3.0;"";1;1;906;11
366362;4;144.9;3565;3.0;"";15;1;5645;11
366378;9;109.9;3583;3.0;"{""onu_type"":""AN5506-01-A1""}";12;2;805;11
366384;10;109.9;3566;3.0;"";3;1;940;11
366385;97;99.99;4139;3.0;"";9;2;1105;9
366390;5;109.9;3583;3.0;"{""temperature"":""42.21"",""voltage"":""3.22"",""rx_signal"":""-20.60"",""tx_signal"":""-22.21"",""model"":""HG260""}";5;3;805;11
366391;14;109.9;3566;3.0;"{""interface"":""gpon-onu_1\/6\/2:48"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7548m""}";8;2;1122;11
366394;4;209.9;3581;3.0;"";3;2;805;11
366395;4;209.9;3570;3.0;"";13;5;1093;9
366397;9;109.9;3583;3.0;"";3;2;805;11
366400;11;109.9;3566;3.0;"";12;1;906;11
366408;4;109.9;3566;6.0;"";0;0;5645;11
366411;4;179.9;3569;3.0;"{""temperature"":""42.67"",""voltage"":""3.22"",""rx_signal"":""-23.09"",""tx_signal"":""-25.68"",""model"":""5506-SFU""}";3;1;947;11
366413;5;109.9;3583;3.0;"";10;1;805;11
366414;7;99.9;4141;3.0;"{""onu_type"":""5506-SFU""}";3;0;805;11
366420;10;109.9;3566;3.0;"";11;3;1074;14
366421;96;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";5;1;1009;11
366424;4;109.9;3566;3.0;"[]";2;1;5645;11
366425;4;144.9;3565;3.0;"";24;1;1122;14
366427;4;109.9;3566;3.0;"";23;2;890;9
366428;6;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";21;1;947;11
366429;5;109.9;3566;3.0;"";8;3;890;11
366430;5;144.9;3565;7.0;"";3;0;890;11
366440;5;144.9;3580;7.0;"{""onu_type"":""HG260""}";0;0;805;11
366450;5;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";3;1;805;11
366456;5;109.9;3583;3.0;"";3;1;805;11
366466;7;144.9;3565;3.0;"";3;1;890;11
366468;4;109.9;3566;3.0;"";9;2;890;11
366472;6;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";6;1;1009;11
366476;11;144.9;3580;3.0;"";19;2;805;9
366488;6;109.9;3566;3.0;"";12;3;1005;14
366492;14;109.9;3566;3.0;"";8;2;947;11
366493;6;119.9;4139;7.0;"";0;0;890;11
366494;88;144.9;3565;3.0;"";3;1;1122;11
366499;10;109.9;3566;3.0;"";22;3;1074;9
366503;5;99.9;4141;5.0;"{""onu_type"":""5506-SFU""}";0;0;805;11
366512;6;144.9;3580;3.0;"";5;1;805;11
366516;11;144.9;3580;3.0;"{""onu_type"":""5506-SFU""}";8;3;805;11
366518;5;144.9;3565;3.0;"";6;1;948;11
366519;4;169.9;4139;3.0;"";3;0;1122;9
366528;7;109.9;3566;6.0;"";1;0;928;11
366530;10;82.5;2051;3.0;"";0;0;1009;9
366537;5;109.9;3566;3.0;"{""onu_type"":""AN5506-SFU""}";7;2;1122;14
366544;10;82.5;4101;3.0;"";1;1;1009;9
366547;5;109.9;3583;3.0;"";3;1;805;11
366550;10;109.9;3566;3.0;"";22;2;1005;9
366560;7;109.9;3566;3.0;"";16;1;1015;14
366574;14;109.9;3566;3.0;"";5;1;1005;11
366585;11;109.9;3583;3.0;"";4;1;805;11
366588;14;119.9;3575;3.0;"{""onu_type"":""HG6145E""}";2;1;1028;11
366590;4;129.9;4139;5.0;"";4;0;890;11
366593;5;109.9;3583;3.0;"";2;1;805;11
366594;5;109.9;3566;3.0;"";2;2;1074;11
366597;10;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";7;2;1009;11
366602;5;109.9;3566;3.0;"{""onu_type"":""AN5506-SFU""}";4;2;1122;11
366605;4;109.9;3566;3.0;"";12;3;890;11
366606;4;109.9;3583;3.0;"";17;3;805;9
366609;4;209.9;3570;3.0;"";11;4;977;9
366610;5;129.9;4139;7.0;"";5;0;890;11
366623;5;109.9;3566;4.0;"";1;0;1074;11
366624;4;109.9;3566;3.0;"";2;1;5645;11
366631;4;109.9;3566;3.0;"";5;1;890;11
366633;9;144.9;3565;3.0;"{""onu_type"":""unKnown""}";7;1;1047;11
366635;12;144.9;3580;3.0;"";16;2;805;9
366638;9;144.9;3580;3.0;"{""interface"":""gpon-onu_1\/1\/10:4"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""5729m""}";5;1;805;11
366640;5;144.9;3565;3.0;"";3;1;1122;11
366646;11;144.9;3565;3.0;"";12;2;890;11
366661;9;109.9;3583;3.0;"[]";3;1;805;11
366662;93;109.9;3583;3.0;"";20;1;805;95
366663;6;109.9;4172;4.0;"";0;0;2293;11
366664;5;109.9;3583;6.0;"";3;0;805;9
366667;6;119.0;4141;4.0;"";1;0;805;11
366672;4;109.9;3583;6.0;"{""onu_type"":""AN5506-SFU""}";2;1;805;11
366673;7;109.9;3583;3.0;"";6;1;805;11
366676;6;144.9;3580;3.0;"{""onu_type"":""unKnown""}";4;1;805;11
366678;5;144.9;3580;3.0;"";8;3;805;11
366680;9;85.0;4139;4.0;"{""onu_type"":""5506-01-A1""}";4;1;930;11
366686;6;119.0;4141;4.0;"[]";6;0;805;11
366690;4;109.9;3566;3.0;"";9;1;1122;14
366692;6;99.99;4172;4.0;"";4;1;2293;11
366706;9;144.9;3580;3.0;"";7;1;805;11
366707;4;109.9;4139;4.0;"";6;0;5645;11
366712;11;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";2;2;1009;11
366714;6;109.9;3566;3.0;"";19;2;890;14
366715;4;109.9;3566;3.0;"";4;2;1005;11
366716;9;144.9;3565;3.0;"{""onu_type"":""5506-SFU""}";18;2;1047;9
366717;91;144.9;3580;3.0;"";33;1;805;14
366722;4;144.9;3565;3.0;"";8;1;890;11
366724;7;144.9;3565;3.0;"";32;3;890;9
366727;91;109.9;3583;3.0;"{""onu_type"":""AN5506-SFU""}";9;1;805;11
366731;6;109.9;3566;3.0;"{""onu_type"":""AN5506-SFU""}";8;2;1122;11
366732;11;144.9;4062;3.0;"";27;3;2293;9
366733;4;109.9;3583;3.0;"{""onu_type"":""5506-01-A1""}";6;1;805;14
366734;4;144.9;3565;5.0;"{""interface"":""gpon-onu_1\/2\/5:63"",""onu_type"":""ZTE-F601\r\r"",""state"":""working"",""distance"":""3313m"",""ont_rx_power"":-24.375,""rx_signal"":-24.202}";11;0;890;11
366742;93;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";2;1;930;11
366744;7;109.9;3566;3.0;"";11;2;890;11
366748;5;144.9;3580;3.0;"";5;1;805;11
366750;4;139.9;4139;5.0;"";3;0;1104;11
366752;11;109.9;3583;3.0;"";5;2;805;11
366755;97;129.99;4172;5.0;"";0;0;2293;11
366757;7;119.9;4139;5.0;"";3;0;890;11
366759;85;135.0;4139;5.0;"";0;0;1077;11
366760;5;144.9;3565;3.0;"{""interface"":""gpon-onu_1\/8\/13:45"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""9218m""}";7;1;1122;11
366762;6;50.0;4139;5.0;"{""interface"":""gpon-onu_1\/7\/5:57"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""8987m""}";6;3;1122;11
366771;10;109.9;3566;7.0;"{""onu_type"":""5506-01-A1""}";19;0;1047;14
366772;9;150.0;4172;5.0;"";14;7;2293;11
366774;5;99.99;4172;6.0;"";0;0;2293;11
366775;14;144.9;3565;3.0;"{""onu_type"":""AN5506-SFU""}";20;2;1122;9
366777;6;135.0;4139;5.0;"";1;0;1077;11
366778;6;135.0;4139;6.0;"";1;0;1077;11
366779;9;144.9;3580;3.0;"";12;1;805;14
366780;14;109.9;3566;3.0;"";14;6;890;9
366784;6;124.99;4172;6.0;"";3;0;2293;11
366785;4;144.9;3580;3.0;"";26;2;805;11
366787;6;100.0;4172;6.0;"";1;0;2293;11
366789;6;114.99;4172;6.0;"";5;1;2293;9
366790;14;190.0;4172;6.0;"";7;2;2293;11
366793;97;99.99;4172;6.0;"";1;0;2293;11
366795;97;130.0;4172;7.0;"";0;0;2293;9
366796;5;109.9;3583;3.0;"";12;1;805;11
366797;88;149.99;4172;7.0;"";1;1;2293;11
366799;5;109.9;3566;3.0;"{""onu_type"":""unKnown""}";3;1;1047;11
366800;88;150.0;4172;7.0;"";0;0;2293;11
366801;4;144.9;3565;3.0;"";3;1;1005;11
366802;5;109.9;3566;3.0;"";2;1;1122;11
366803;14;144.9;3565;3.0;"";6;2;890;11
366806;88;114.99;4172;7.0;"";3;0;2293;11
366807;4;109.9;3566;3.0;"";12;2;890;11
366808;97;150.0;4172;7.0;"";1;0;2293;11
366809;5;144.9;3580;3.0;"";8;1;805;11
366810;11;109.9;3583;3.0;"";5;1;805;11
366811;88;114.99;4172;7.0;"";4;0;2293;11
366814;5;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";6;1;1047;11
366816;6;130.0;4172;7.0;"";3;0;2293;11
366817;6;1164.03;2006;3.0;"";11;7;890;11
366818;9;109.9;3566;3.0;"";5;1;890;11
366819;85;119.9;3575;3.0;"{""onu_type"":""HG6145E""}";2;1;1028;11
366820;97;130.0;4172;8.0;"";0;0;2293;11
366824;97;115.0;4172;8.0;"";1;0;2293;11
366825;5;109.9;3566;3.0;"";19;1;1122;11
366827;88;100.0;4172;8.0;"";0;0;2293;11
366830;88;114.99;4172;7.0;"";5;0;2293;11
366832;9;109.9;3566;3.0;"{""onu_type"":""5506-SFU""}";8;1;1047;11
366835;88;109.9;4077;3.0;"";2;1;2293;11
366842;7;144.9;3565;3.0;"";3;2;890;11
366844;14;109.9;3566;3.0;"";2;1;906;11
366850;5;144.9;3565;3.0;"";8;1;1104;11
366854;7;109.9;3566;3.0;"";5;3;1028;9
366857;4;109.9;3566;3.0;"";12;2;890;11
366861;9;144.9;3565;3.0;"";7;1;890;11
366862;5;144.9;3580;3.0;"";6;1;805;11
366864;4;109.9;3566;3.0;"";2;1;1021;11
366871;4;109.9;3566;3.0;"{""interface"":""gpon-onu_1\/2\/3:39"",""onu_type"":""F670LV1.1.01\r\r"",""state"":""working"",""distance"":""854m"",""ont_rx_power"":-26.722,""rx_signal"":-22.758}";6;1;890;11
366874;10;2200.0;2436;3.0;"";3;0;1024;13
366875;91;109.9;4077;3.0;"";10;2;2293;11
366876;7;109.9;3566;3.0;"{""temperature"":""41.52"",""voltage"":""3.22"",""rx_signal"":""-17.54"",""tx_signal"":""-23.76"",""model"":""5506-01-A1""}";8;1;1047;11
366877;6;144.9;3565;7.0;"[]";10;2;1122;9
366878;4;109.9;3566;3.0;"{""onu_type"":""HG6145E""}";11;3;1028;11
366882;5;144.9;3565;3.0;"";4;1;890;9
366885;4;109.9;3583;3.0;"";7;1;805;11
366886;4;144.9;3565;6.0;"";4;0;930;11
366888;9;109.9;3566;3.0;"";2;1;1005;11
366892;9;109.9;3566;3.0;"{""onu_type"":""HG6145E""}";4;2;1028;11
366894;6;109.9;3566;3.0;"";19;3;1074;9
366903;5;109.9;3566;3.0;"{""onu_type"":""5506-SFU""}";9;2;1047;11
366906;9;109.9;4139;8.0;"";0;0;1021;11
366909;14;109.9;3566;3.0;"";5;3;890;11
366914;88;119.9;3575;3.0;"{""onu_type"":""HG6145E""}";7;2;1028;11
366919;6;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";1;1;1009;11
366921;11;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";1;1;1009;11
366925;9;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";8;1;1009;11
366945;9;144.9;3580;3.0;"{""onu_type"":""AN5506-SFU""}";6;1;805;11
366946;11;89.9;4120;3.0;"{""onu_type"":""5506-01-A1""}";7;2;1077;14
366948;88;114.99;4188;7.0;"";5;3;2293;11
366959;4;109.9;3566;3.0;"{""onu_type"":""unKnown""}";8;1;1047;14
366962;4;144.9;3565;3.0;"";11;2;1052;11
366969;9;109.9;3566;3.0;"";2;1;890;11
366982;7;144.9;3565;3.0;"{""onu_type"":""AN5506-SFU""}";5;1;1122;11
366987;7;144.9;3580;3.0;"";25;2;805;9
366989;88;109.9;3566;3.0;"{""rx_signal"":""-23.01"",""tx_signal"":""-23.24"",""distance"":""0.805""}";7;2;915;11
367001;5;144.9;3565;7.0;"{""onu_type"":""5506-01-A1""}";23;2;1122;9
367003;81;109.9;3566;3.0;"[]";8;1;1122;11
367015;4;144.9;3565;3.0;"";3;1;890;11
367027;4;209.9;3570;3.0;"{""onu_type"":""5506-01-A1""}";2;1;1009;11
367028;86;109.9;3583;3.0;"{""onu_type"":""unKnown""}";3;1;805;11
367031;4;144.9;3565;3.0;"";6;1;890;11
367039;11;144.9;3565;3.0;"{""onu_type"":""5506-01-A1""}";16;3;1009;11
367049;6;109.9;3566;3.0;"";4;1;906;11
367052;9;109.9;3566;7.0;"{""interface"":""gpon-onu_1\/5\/13:71"",""onu_type"":""ZTE-F601\r"",""state"":""DyingGasp"",""distance"":""6977m""}";1;0;1122;11
367053;14;144.9;3565;3.0;"";7;1;890;11
367058;7;144.9;3580;7.0;"";9;0;805;11
367060;7;109.9;3566;3.0;"";5;3;890;11
367065;5;144.9;3580;3.0;"";9;1;805;11
367072;4;109.9;3566;3.0;"";2;1;890;11
367074;4;109.9;3566;3.0;"{""onu_type"":""unKnown""}";9;1;1047;14
367079;9;179.9;3569;3.0;"{""onu_type"":""5506-01-A1""}";18;2;1009;9
367081;5;144.9;3565;3.0;"{""interface"":""gpon-onu_1\/6\/13:19"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7336m""}";6;2;1122;11
367082;6;144.9;3565;3.0;"";13;2;890;9
367084;5;109.9;3566;3.0;"";13;2;1104;11
367085;4;179.9;3569;3.0;"";25;1;890;11
367089;6;144.9;3580;3.0;"";6;2;805;14
367090;5;109.9;4077;3.0;"";2;1;2293;11
367091;5;144.9;3580;3.0;"";5;1;805;11
367093;6;109.9;3566;3.0;"";8;1;890;11
367126;4;89.9;4120;3.0;"";3;3;1074;11
367142;4;144.9;3565;3.0;"{""onu_type"":""AN5506-SFU""}";4;1;1122;11
367144;5;144.9;3580;3.0;"";2;1;805;11
367147;4;109.9;3583;3.0;"";3;1;805;11
367158;7;109.9;3566;3.0;"";5;2;890;11
367166;14;109.9;3583;3.0;"";22;2;805;9
367167;4;109.9;3566;3.0;"";6;3;1070;11
367168;7;129.9;4287;6.0;"";15;6;890;11
367174;7;144.9;3580;3.0;"";24;2;805;9
367176;10;109.9;3566;3.0;"{""onu_type"":""5506-01-A1""}";2;1;930;11
367180;11;109.9;3566;3.0;"[]";11;2;1093;14
367181;4;109.9;3566;6.0;"{""onu_type"":""5506-01-A1""}";5;1;1047;11
367183;4;144.9;3565;3.0;"{""onu_type"":""unKnown""}";19;1;1047;14
367186;9;109.9;3566;7.0;"{""onu_type"":""HG260""}";3;0;1047;11
367189;4;144.9;3565;8.0;"{""interface"":""gpon-onu_1\/2\/12:72"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2839m"",""ont_rx_power"":-27.314,""rx_signal"":-22.078}";2;0;890;11
367190;6;119.9;4139;8.0;"";1;0;5645;11
367193;4;144.9;3580;3.0;"";12;2;805;11
367200;10;144.9;3565;3.0;"";9;1;906;11
367202;5;119.9;4139;8.0;"";0;0;5645;11
367203;5;99.9;4139;8.0;"";0;0;990;9
367205;6;109.9;4139;8.0;"";0;0;990;11
367208;7;109.9;3566;5.0;"[]";20;0;890;14
367214;7;109.9;4139;7.0;"";8;3;1074;11
367215;10;99.9;4139;5.0;"";5;0;1074;11
367216;4;109.9;4077;3.0;"";3;1;2293;11
367217;5;109.9;3583;3.0;"{""onu_type"":""5506-SFU""}";16;1;805;11
367220;7;109.9;3583;3.0;"";10;1;805;9
367223;5;179.9;3582;3.0;"";5;1;805;11
367225;4;219.9;4141;6.0;"{""interface"":""gpon-onu_1\/2\/9:91"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""5149m""}";0;0;805;11
367227;9;144.9;3580;3.0;"{""interface"":""gpon-onu_1\/2\/8:72"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""2163m"",""ont_rx_power"":-26.82,""rx_signal"":-25.688}";7;1;805;11
367228;4;109.9;3583;3.0;"{""onu_type"":""unKnown""}";3;1;805;11
367231;88;109.9;3566;3.0;"";1;1;1101;11
367233;9;109.9;3566;3.0;"";5;2;930;11
367234;6;99.99;4172;7.0;"";0;0;2293;11
367235;7;219.9;4141;6.0;"{""interface"":""gpon-onu_1\/2\/8:89"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""988m"",""ont_rx_power"":-21.739,""rx_signal"":-19.136}";4;0;805;11
367241;5;109.9;4139;6.0;"";0;0;5645;11
367242;5;144.9;3565;3.0;"";2;1;948;11
367244;4;109.9;3566;3.0;"";5;2;1074;11
367246;6;139.9;4141;5.0;"{""onu_type"":""AN5506-SFU""}";1;0;805;11
367248;6;209.9;4139;5.0;"";11;4;890;11
367251;7;119.9;4141;5.0;"{""interface"":""gpon-onu_1\/2\/6:7"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3317m"",""ont_rx_power"":-27.496,""rx_signal"":-23.98}";6;1;805;11
367254;9;129.9;4139;5.0;"{""interface"":""gpon-onu_1\/6\/7:51"",""onu_type"":""F670LV1.1.01\r"",""state"":""DyingGasp"",""distance"":""2979m"",""ont_rx_power"":0,""rx_signal"":0}";0;0;890;11
367257;14;109.9;3566;2.0;"";4;3;890;11
367266;87;144.9;3565;3.0;"";3;2;890;11
367275;5;109.9;3566;4.0;"";1;0;1005;11
367287;5;209.9;3581;3.0;"";60;1;805;14
367295;11;109.9;3566;3.0;"{""interface"":""gpon-onu_1\/6\/10:55"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""8454m""}";15;1;1122;11
367302;14;209.9;3570;3.0;"";12;1;1122;11
367306;14;179.9;3569;3.0;"";15;2;1122;9
367307;4;109.9;3583;7.0;"{""onu_type"":""HG260""}";4;0;805;11
367309;11;109.9;3566;3.0;"";10;1;890;13
367310;9;109.9;3566;7.0;"{""onu_type"":""5506-01-A1""}";10;0;1047;11
367314;97;109.9;4139;4.0;"";5;2;915;11
367317;4;109.9;3566;3.0;"";2;1;1074;11
